,src,as_array,categories
26,electronic.121.jpeg,"[[[27. 27. 27.]
  [13. 13. 13.]
  [ 0.  0.  0.]
  ...
  [ 3.  2.  8.]
  [ 3.  3.  3.]
  [ 3.  3.  3.]]

 [[17. 17. 17.]
  [ 5.  5.  5.]
  [15. 15. 15.]
  ...
  [ 3.  2.  8.]
  [ 3.  3.  3.]
  [ 3.  3.  3.]]

 [[ 8.  8.  8.]
  [ 2.  2.  2.]
  [10. 10. 10.]
  ...
  [ 3.  2.  8.]
  [ 3.  3.  3.]
  [ 3.  3.  3.]]

 ...

 [[ 5.  4. 10.]
  [ 3.  2.  8.]
  [ 2.  1.  7.]
  ...
  [ 1.  1.  1.]
  [ 3.  3.  3.]
  [ 3.  3.  3.]]

 [[ 0.  0.  5.]
  [ 8.  7. 13.]
  [ 6.  5. 11.]
  ...
  [ 3.  2.  8.]
  [ 1.  1.  1.]
  [ 1.  1.  1.]]

 [[ 5.  4. 10.]
  [10.  9. 15.]
  [ 1.  0.  6.]
  ...
  [ 3.  2.  8.]
  [ 1.  1.  1.]
  [ 1.  1.  1.]]]","['electronic', 'rock']"
27,electronic.122.jpeg,"[[[126. 125. 131.]
  [ 87.  86.  92.]
  [ 91.  90.  96.]
  ...
  [ 63.  62.  68.]
  [ 61.  60.  66.]
  [ 51.  50.  56.]]

 [[ 82.  81.  87.]
  [ 82.  81.  87.]
  [ 86.  85.  91.]
  ...
  [ 64.  63.  69.]
  [ 62.  61.  67.]
  [ 52.  51.  57.]]

 [[ 47.  46.  52.]
  [ 48.  47.  53.]
  [ 72.  71.  77.]
  ...
  [ 19.  18.  24.]
  [ 30.  29.  35.]
  [ 50.  49.  55.]]

 ...

 [[ 65.  64.  70.]
  [ 69.  68.  74.]
  [ 80.  79.  85.]
  ...
  [ 29.  27.  38.]
  [ 35.  34.  40.]
  [ 30.  29.  35.]]

 [[ 56.  54.  65.]
  [ 71.  69.  80.]
  [ 90.  88.  99.]
  ...
  [ 71.  70.  76.]
  [ 61.  60.  66.]
  [ 60.  59.  65.]]

 [[138. 136. 147.]
  [ 54.  52.  63.]
  [ 31.  29.  40.]
  ...
  [ 38.  37.  43.]
  [ 40.  39.  45.]
  [ 38.  37.  43.]]]","['electronic', 'pop', 'rock']"
28,electronic.123.jpeg,"[[[222. 106.  93.]
  [234. 113. 102.]
  [245. 117. 108.]
  ...
  [233. 106. 100.]
  [224. 106. 104.]
  [220. 108. 104.]]

 [[231. 110.  99.]
  [240. 113. 104.]
  [244. 111. 104.]
  ...
  [219. 121. 110.]
  [224. 106. 104.]
  [220. 108. 104.]]

 [[236. 109. 100.]
  [244. 111. 104.]
  [248. 109. 104.]
  ...
  [215. 113. 109.]
  [224. 106. 104.]
  [220. 108. 104.]]

 ...

 [[240. 106.  94.]
  [242. 112.  98.]
  [240. 114.  99.]
  ...
  [240. 134. 108.]
  [237. 152. 113.]
  [239. 154. 115.]]

 [[236. 113.  97.]
  [238. 115.  99.]
  [240. 117. 101.]
  ...
  [251. 125. 110.]
  [245. 145. 111.]
  [249. 155. 119.]]

 [[236. 113.  97.]
  [238. 115.  99.]
  [240. 117. 101.]
  ...
  [242. 112.  98.]
  [239. 134. 102.]
  [245. 145. 111.]]]",['electronic']
29,electronic.124.jpeg,"[[[220. 202. 182.]
  [218. 200. 180.]
  [217. 199. 179.]
  ...
  [231. 233. 222.]
  [160. 154. 130.]
  [172. 166. 142.]]

 [[220. 202. 182.]
  [218. 200. 180.]
  [217. 199. 179.]
  ...
  [234. 236. 225.]
  [164. 158. 134.]
  [176. 170. 146.]]

 [[220. 202. 182.]
  [218. 200. 180.]
  [217. 199. 179.]
  ...
  [238. 240. 229.]
  [163. 157. 133.]
  [175. 169. 145.]]

 ...

 [[195. 133.  96.]
  [197. 135.  98.]
  [198. 136.  99.]
  ...
  [108. 126. 110.]
  [144. 155. 141.]
  [148. 165. 149.]]

 [[202. 139.  96.]
  [199. 136.  93.]
  [196. 133.  90.]
  ...
  [114. 132. 116.]
  [148. 165. 149.]
  [137. 160. 142.]]

 [[203. 145. 105.]
  [203. 145. 105.]
  [204. 146. 106.]
  ...
  [121. 139. 123.]
  [150. 167. 151.]
  [139. 162. 144.]]]","['electronic', 'rock']"
30,electronic.125.jpeg,"[[[200.  80.  79.]
  [198.  78.  77.]
  [195.  75.  74.]
  ...
  [200.  55.  68.]
  [194.  59.  56.]
  [195.  60.  57.]]

 [[185.  65.  64.]
  [189.  69.  68.]
  [194.  74.  73.]
  ...
  [200.  55.  68.]
  [195.  59.  61.]
  [197.  61.  63.]]

 [[196.  76.  75.]
  [195.  75.  74.]
  [194.  74.  73.]
  ...
  [200.  55.  68.]
  [197.  60.  68.]
  [199.  62.  70.]]

 ...

 [[199.  73.  74.]
  [199.  73.  74.]
  [199.  73.  74.]
  ...
  [196.  53.  59.]
  [193.  57.  61.]
  [195.  59.  63.]]

 [[198.  80.  76.]
  [201.  77.  75.]
  [205.  75.  75.]
  ...
  [183.  59.  61.]
  [191.  65.  68.]
  [187.  67.  68.]]

 [[163.  81.  70.]
  [162.  73.  65.]
  [168.  73.  67.]
  ...
  [ 87.  45.  49.]
  [ 94.  52.  56.]
  [ 92.  53.  56.]]]",['electronic']
31,electronic.126.jpeg,"[[[228. 216. 255.]
  [255. 196. 255.]
  [234. 187. 255.]
  ...
  [220.  89. 201.]
  [228. 114. 210.]
  [242. 203. 250.]]

 [[232. 186. 233.]
  [206.  61. 178.]
  [211.  60. 201.]
  ...
  [248.  61. 210.]
  [246.  64. 208.]
  [228. 132. 222.]]

 [[150. 104. 150.]
  [253.  84. 209.]
  [237.  60. 212.]
  ...
  [231.  70. 212.]
  [215.  58. 199.]
  [212. 125. 219.]]

 ...

 [[145. 132. 201.]
  [ 66.  23. 154.]
  [ 70.  32. 135.]
  ...
  [ 66.  18. 118.]
  [ 53.  25. 112.]
  [149. 127. 202.]]

 [[196. 204. 250.]
  [145. 139. 201.]
  [ 99.  76. 158.]
  ...
  [ 93.  49. 147.]
  [138. 110. 185.]
  [157. 144. 198.]]

 [[  0.   3.   0.]
  [  2.   2.  10.]
  [ 18.   9.  28.]
  ...
  [  3.   0.  11.]
  [  6.   0.   0.]
  [  7.   5.   6.]]]","['electronic', 'rock']"
32,electronic.127.jpeg,"[[[148. 142. 118.]
  [150. 144. 120.]
  [151. 145. 121.]
  ...
  [135. 133. 108.]
  [139. 133. 109.]
  [139. 133. 109.]]

 [[148. 142. 118.]
  [150. 144. 120.]
  [151. 145. 121.]
  ...
  [128. 126. 101.]
  [136. 130. 106.]
  [136. 130. 106.]]

 [[148. 142. 118.]
  [150. 144. 120.]
  [151. 145. 121.]
  ...
  [125. 123.  98.]
  [132. 126. 102.]
  [132. 126. 102.]]

 ...

 [[ 35.  31.  22.]
  [ 35.  31.  22.]
  [ 35.  31.  22.]
  ...
  [ 39.  35.  26.]
  [ 40.  37.  22.]
  [ 42.  39.  24.]]

 [[ 25.  26.  20.]
  [ 25.  26.  20.]
  [ 25.  26.  20.]
  ...
  [ 40.  36.  27.]
  [ 40.  37.  22.]
  [ 40.  37.  22.]]

 [[ 24.  25.  19.]
  [ 24.  25.  19.]
  [ 24.  25.  19.]
  ...
  [ 40.  36.  27.]
  [ 40.  37.  22.]
  [ 40.  37.  22.]]]","['electronic', 'rock']"
33,electronic.128.jpeg,"[[[171. 152. 146.]
  [131. 109.  98.]
  [153. 125. 111.]
  ...
  [176. 154. 130.]
  [174. 149. 129.]
  [  9.   5.   2.]]

 [[172. 154. 142.]
  [155. 134. 117.]
  [164. 137. 116.]
  ...
  [187. 165. 141.]
  [172. 147. 127.]
  [ 14.  10.   7.]]

 [[173. 156. 138.]
  [150. 130. 106.]
  [158. 132. 105.]
  ...
  [196. 174. 150.]
  [188. 163. 143.]
  [ 23.  19.  16.]]

 ...

 [[ 90.  72.  62.]
  [ 77.  54.  46.]
  [ 95.  66.  60.]
  ...
  [ 94.  76.  72.]
  [131. 103. 100.]
  [  9.   6.   1.]]

 [[ 99.  81.  71.]
  [ 78.  55.  47.]
  [ 98.  69.  63.]
  ...
  [122.  95.  88.]
  [137. 123. 112.]
  [ 11.  12.  14.]]

 [[149. 131. 121.]
  [118.  95.  87.]
  [112.  83.  77.]
  ...
  [148. 128. 119.]
  [113.  99.  88.]
  [  0.   0.   2.]]]",['electronic']
34,electronic.129.jpeg,"[[[146. 155. 162.]
  [248. 255. 255.]
  [213. 222. 229.]
  ...
  [ 14.  24.  26.]
  [ 18.  28.  30.]
  [ 18.  28.  30.]]

 [[207. 216. 223.]
  [188. 197. 204.]
  [204. 213. 220.]
  ...
  [ 14.  24.  26.]
  [ 17.  27.  29.]
  [ 17.  27.  29.]]

 [[ 96. 105. 112.]
  [146. 155. 162.]
  [ 36.  45.  52.]
  ...
  [ 14.  24.  26.]
  [ 15.  25.  27.]
  [ 15.  25.  27.]]

 ...

 [[194. 210. 226.]
  [ 17.   6.  12.]
  [  0.  18.  12.]
  ...
  [ 16.  25.  32.]
  [ 19.  28.  35.]
  [ 19.  28.  35.]]

 [[183. 180. 187.]
  [ 22.  25.  30.]
  [ 25.  35.  37.]
  ...
  [ 21.  31.  33.]
  [ 19.  28.  35.]
  [ 19.  28.  35.]]

 [[148. 145. 152.]
  [ 38.  41.  46.]
  [ 25.  35.  37.]
  ...
  [ 21.  31.  33.]
  [ 19.  28.  35.]
  [ 19.  28.  35.]]]","['electronic', 'rock']"
35,electronic.13.jpeg,"[[[ 85.  86.  80.]
  [ 80.  81.  75.]
  [ 60.  61.  55.]
  ...
  [ 87.  84.  69.]
  [ 84.  81.  66.]
  [ 89.  86.  71.]]

 [[ 65.  66.  60.]
  [ 59.  60.  54.]
  [ 53.  54.  48.]
  ...
  [ 74.  71.  56.]
  [ 75.  72.  57.]
  [ 80.  77.  62.]]

 [[ 68.  69.  63.]
  [ 56.  57.  51.]
  [ 59.  60.  54.]
  ...
  [ 74.  71.  56.]
  [ 71.  68.  53.]
  [ 76.  73.  58.]]

 ...

 [[ 45.  51.  49.]
  [ 36.  42.  40.]
  [ 27.  33.  31.]
  ...
  [ 58.  60.  49.]
  [ 58.  60.  49.]
  [ 70.  72.  61.]]

 [[ 33.  39.  37.]
  [ 33.  39.  37.]
  [ 31.  37.  35.]
  ...
  [ 62.  64.  53.]
  [ 64.  66.  55.]
  [ 84.  86.  75.]]

 [[166. 172. 170.]
  [156. 162. 160.]
  [148. 154. 152.]
  ...
  [ 72.  74.  63.]
  [ 67.  69.  58.]
  [ 87.  89.  78.]]]","['electronic', 'rock']"
36,electronic.130.jpeg,"[[[100.  44.  21.]
  [105.  51.  15.]
  [115.  63.  15.]
  ...
  [  3.   3.   3.]
  [  3.   3.   3.]
  [  5.   5.   5.]]

 [[109.  60.  28.]
  [111.  64.  22.]
  [120.  75.  20.]
  ...
  [  3.   3.   3.]
  [  3.   3.   3.]
  [  5.   5.   5.]]

 [[128.  86.  46.]
  [122.  82.  31.]
  [120.  82.  19.]
  ...
  [  3.   3.   3.]
  [  3.   3.   3.]
  [  5.   5.   5.]]

 ...

 [[ 15.  21.  19.]
  [  6.  12.  10.]
  [  7.  13.  11.]
  ...
  [ 13.  13.  13.]
  [  8.  16.  18.]
  [ 18.  23.  17.]]

 [[ 20.  21.  15.]
  [ 13.  14.   8.]
  [ 16.  17.  11.]
  ...
  [ 17.  18.  12.]
  [ 21.  16.  12.]
  [ 25.  20.  16.]]

 [[ 22.  23.  17.]
  [ 14.  15.   9.]
  [ 17.  18.  12.]
  ...
  [ 40.  41.  35.]
  [ 44.  39.  35.]
  [ 49.  44.  40.]]]","['electronic', 'jazz']"
37,electronic.131.jpeg,"[[[122. 112. 110.]
  [121. 111. 109.]
  [119. 109. 107.]
  ...
  [ 94.  86.  99.]
  [101.  98. 115.]
  [101.  98. 115.]]

 [[124. 114. 112.]
  [122. 112. 110.]
  [121. 111. 109.]
  ...
  [ 98.  90. 103.]
  [ 93.  90. 107.]
  [ 93.  90. 107.]]

 [[126. 116. 114.]
  [124. 114. 112.]
  [123. 113. 111.]
  ...
  [103.  95. 108.]
  [ 97.  94. 111.]
  [ 97.  94. 111.]]

 ...

 [[ 34.  24.  22.]
  [ 33.  23.  21.]
  [ 31.  21.  19.]
  ...
  [ 11.  11.  11.]
  [  8.   8.   8.]
  [  8.   8.   8.]]

 [[ 35.  25.  23.]
  [ 33.  23.  21.]
  [ 31.  21.  19.]
  ...
  [ 11.  11.  11.]
  [ 11.  11.  11.]
  [ 11.  11.  11.]]

 [[ 35.  25.  23.]
  [ 33.  23.  21.]
  [ 31.  21.  19.]
  ...
  [ 11.  11.  11.]
  [ 11.  11.  11.]
  [ 11.  11.  11.]]]",['electronic']
38,electronic.132.jpeg,"[[[ 49.  48.  44.]
  [ 51.  57.  47.]
  [ 49.  62.  42.]
  ...
  [ 28.  29.  31.]
  [ 45.  30.  37.]
  [ 34.  25.  30.]]

 [[ 47.  46.  42.]
  [ 49.  55.  45.]
  [ 48.  61.  41.]
  ...
  [ 46.  50.  51.]
  [108.  68.  43.]
  [100.  64.  38.]]

 [[ 45.  44.  40.]
  [ 47.  53.  43.]
  [ 46.  59.  39.]
  ...
  [104.  56.  42.]
  [150.  75.  36.]
  [153.  84.  43.]]

 ...

 [[193. 101.  54.]
  [150.  75.  36.]
  [150.  77.  32.]
  ...
  [ 28.  28.  28.]
  [ 64.  44.  35.]
  [ 26.  27.  29.]]

 [[184.  98.  47.]
  [158.  85.  44.]
  [156.  77.  34.]
  ...
  [ 27.  21.  25.]
  [128.  87.  57.]
  [ 14.  25.  21.]]

 [[190. 108.  61.]
  [159.  89.  53.]
  [160.  85.  45.]
  ...
  [118.  90.  78.]
  [131.  90.  60.]
  [ 16.  27.  23.]]]",['electronic']
39,electronic.133.jpeg,"[[[200. 196. 187.]
  [184. 180. 171.]
  [170. 166. 157.]
  ...
  [141. 137. 128.]
  [185. 181. 172.]
  [182. 178. 169.]]

 [[205. 201. 192.]
  [176. 172. 163.]
  [178. 174. 165.]
  ...
  [176. 172. 163.]
  [185. 181. 172.]
  [181. 177. 168.]]

 [[201. 197. 188.]
  [186. 182. 173.]
  [182. 178. 169.]
  ...
  [185. 181. 172.]
  [176. 172. 163.]
  [178. 174. 165.]]

 ...

 [[205. 206. 200.]
  [144. 145. 139.]
  [122. 123. 117.]
  ...
  [195. 196. 190.]
  [164. 165. 159.]
  [149. 150. 144.]]

 [[213. 215. 204.]
  [180. 182. 171.]
  [178. 180. 169.]
  ...
  [123. 124. 118.]
  [153. 154. 148.]
  [149. 150. 144.]]

 [[230. 232. 221.]
  [210. 212. 201.]
  [205. 207. 196.]
  ...
  [192. 193. 187.]
  [203. 204. 198.]
  [176. 177. 171.]]]",['electronic']
40,electronic.134.jpeg,"[[[202. 197. 167.]
  [198. 193. 163.]
  [199. 194. 164.]
  ...
  [250. 252. 241.]
  [247. 249. 236.]
  [239. 240. 234.]]

 [[201. 196. 166.]
  [200. 195. 165.]
  [202. 197. 167.]
  ...
  [255. 255. 246.]
  [253. 255. 242.]
  [246. 247. 241.]]

 [[201. 196. 166.]
  [201. 196. 166.]
  [206. 201. 171.]
  ...
  [255. 255. 246.]
  [253. 255. 242.]
  [248. 249. 243.]]

 ...

 [[168. 167. 136.]
  [185. 184. 153.]
  [189. 188. 157.]
  ...
  [173. 168. 138.]
  [172. 166. 142.]
  [163. 157. 133.]]

 [[159. 157. 136.]
  [192. 190. 169.]
  [202. 200. 179.]
  ...
  [166. 160. 136.]
  [171. 171. 137.]
  [162. 161. 131.]]

 [[122. 119. 102.]
  [ 85.  82.  65.]
  [ 92.  89.  72.]
  ...
  [175. 169. 145.]
  [168. 167. 137.]
  [149. 147. 124.]]]",['electronic']
41,electronic.135.jpeg,"[[[118. 103.  82.]
  [139.  99.  87.]
  [167.  89.  89.]
  ...
  [ 63.  75.  61.]
  [ 63.  52.  46.]
  [ 75.  66.  59.]]

 [[135.  95.  83.]
  [219.  77.  99.]
  [193.  77.  90.]
  ...
  [ 84.  73.  67.]
  [136.  59.  75.]
  [ 92.  50.  54.]]

 [[157.  79.  79.]
  [188.  72.  85.]
  [ 85.  91.  63.]
  ...
  [ 90.  66.  64.]
  [166.  64.  88.]
  [100.  47.  55.]]

 ...

 [[ 50.  16.  17.]
  [ 66.  24.  28.]
  [  2.  29.  10.]
  ...
  [ 93.  26.  43.]
  [ 22.  22.  22.]
  [ 12.  12.  12.]]

 [[139.   8.  39.]
  [189.  18.  60.]
  [191.  27.  64.]
  ...
  [ 46.   0.   9.]
  [ 38.  39.  33.]
  [ 31.  32.  26.]]

 [[ 73. 125.  87.]
  [ 41.  71.  45.]
  [  2.  37.  13.]
  ...
  [ 21.  39.  27.]
  [ 70.  71.  65.]
  [ 30.  31.  25.]]]",['electronic']
42,electronic.136.jpeg,"[[[189. 193. 196.]
  [221. 225. 228.]
  [236. 240. 243.]
  ...
  [203. 215. 231.]
  [190. 203. 220.]
  [144. 151. 144.]]

 [[139. 144. 166.]
  [187. 192. 214.]
  [176. 181. 203.]
  ...
  [115. 148. 181.]
  [ 95. 131. 165.]
  [ 81. 109. 120.]]

 [[119. 130. 150.]
  [158. 169. 189.]
  [155. 166. 186.]
  ...
  [106. 144. 181.]
  [114. 156. 194.]
  [ 94. 130. 146.]]

 ...

 [[170. 174. 183.]
  [181. 185. 194.]
  [ 65.  69.  78.]
  ...
  [ 60.  83. 101.]
  [ 51.  69.  91.]
  [ 36.  55.  53.]]

 [[159. 153. 155.]
  [118. 117. 123.]
  [102. 106. 117.]
  ...
  [ 73.  92. 107.]
  [103. 120. 136.]
  [ 49.  62.  68.]]

 [[ 71.  61.  59.]
  [ 59.  53.  55.]
  [ 49.  48.  54.]
  ...
  [ 52.  68.  81.]
  [ 76.  83.  91.]
  [ 41.  49.  51.]]]","['electronic', 'rock']"
43,electronic.137.jpeg,"[[[236. 218. 198.]
  [237. 237. 211.]
  [233. 230. 213.]
  ...
  [106.  90.  77.]
  [120. 103.  75.]
  [ 95.  78.  50.]]

 [[241. 195. 145.]
  [254. 231. 190.]
  [243. 227. 191.]
  ...
  [ 40.  30.  21.]
  [ 78.  63.  44.]
  [ 91.  76.  57.]]

 [[127.  51.   0.]
  [166. 103.  60.]
  [218. 153.  89.]
  ...
  [ 71.  66.  62.]
  [ 64.  54.  45.]
  [ 29.  19.  10.]]

 ...

 [[118.   4.   4.]
  [120.   6.   6.]
  [122.   8.   8.]
  ...
  [131.   1.   9.]
  [138.   3.   0.]
  [138.   3.   0.]]

 [[122.   2.   1.]
  [126.   6.   5.]
  [127.   7.   6.]
  ...
  [136.   0.   4.]
  [134.   1.   4.]
  [132.   0.   2.]]

 [[124.   4.   3.]
  [128.   8.   7.]
  [129.   9.   8.]
  ...
  [136.   0.   4.]
  [135.   7.   8.]
  [131.   3.   4.]]]","['electronic', 'rock']"
44,electronic.138.jpeg,"[[[ 49.  33.  33.]
  [ 49.  33.  33.]
  [ 46.  30.  30.]
  ...
  [ 51.  26.  29.]
  [ 46.  31.  26.]
  [ 44.  29.  24.]]

 [[ 49.  33.  33.]
  [ 50.  34.  34.]
  [ 49.  33.  33.]
  ...
  [ 48.  27.  32.]
  [ 46.  31.  26.]
  [ 44.  29.  24.]]

 [[ 49.  33.  33.]
  [ 51.  35.  35.]
  [ 53.  37.  37.]
  ...
  [ 45.  29.  39.]
  [ 46.  31.  26.]
  [ 44.  29.  24.]]

 ...

 [[ 35.  24.  28.]
  [ 22.  18.  19.]
  [  0.   1.   0.]
  ...
  [115. 107. 105.]
  [161. 174. 183.]
  [ 66.  74.  85.]]

 [[ 22.  16.  18.]
  [ 20.  14.  16.]
  [ 18.  12.  14.]
  ...
  [ 24.  24.  24.]
  [ 22.  21.  27.]
  [  8.   7.  13.]]

 [[ 22.  16.  18.]
  [ 20.  14.  16.]
  [ 18.  12.  14.]
  ...
  [ 13.  13.  13.]
  [ 11.  10.  16.]
  [ 18.  17.  23.]]]","['electronic', 'pop', 'rock']"
45,electronic.139.jpeg,"[[[253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]
  ...
  [253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]]

 [[253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]
  ...
  [253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]]

 [[253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]
  ...
  [253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]]

 ...

 [[253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]
  ...
  [253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]]

 [[253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]
  ...
  [253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]]

 [[253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]
  ...
  [253. 254. 248.]
  [253. 254. 248.]
  [253. 254. 248.]]]",['electronic']
46,electronic.14.jpeg,"[[[37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]
  ...
  [37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]]

 [[37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]
  ...
  [37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]]

 [[37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]
  ...
  [37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]]

 ...

 [[37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]
  ...
  [37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]]

 [[37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]
  ...
  [37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]]

 [[37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]
  ...
  [37. 45. 94.]
  [37. 45. 94.]
  [37. 45. 94.]]]",['electronic']
47,electronic.140.jpeg,"[[[ 90.  89.  94.]
  [ 21.  22.  17.]
  [  5.   7.   0.]
  ...
  [143. 148. 118.]
  [ 26.  27.  21.]
  [ 26.  27.  21.]]

 [[ 42.  43.  38.]
  [133. 134. 129.]
  [232. 233. 227.]
  ...
  [ 38.  40.  29.]
  [ 26.  27.  21.]
  [ 26.  27.  21.]]

 [[ 43.  45.  32.]
  [175. 176. 170.]
  [152. 152. 150.]
  ...
  [  0.   2.   0.]
  [ 26.  27.  21.]
  [ 26.  27.  21.]]

 ...

 [[ 25.  31.  29.]
  [  0.   2.   0.]
  [127. 133. 131.]
  ...
  [  8.  16.   3.]
  [ 17.  23.  21.]
  [ 14.  20.  18.]]

 [[ 14.  18.  29.]
  [ 14.  19.  23.]
  [ 14.  20.  18.]
  ...
  [ 18.  17.  23.]
  [ 14.  13.  21.]
  [ 22.  19.  40.]]

 [[ 14.  18.  29.]
  [ 14.  19.  23.]
  [ 14.  20.  18.]
  ...
  [ 18.  18.  20.]
  [ 14.  11.  32.]
  [ 41.  34.  75.]]]",['electronic']
48,electronic.141.jpeg,"[[[ 49.  39.  37.]
  [ 53.  43.  41.]
  [ 55.  45.  43.]
  ...
  [255. 248. 241.]
  [255. 250. 237.]
  [142. 134. 121.]]

 [[138. 110.  99.]
  [220. 192. 181.]
  [214. 186. 175.]
  ...
  [155. 130. 123.]
  [ 54.  25.  19.]
  [207. 178. 172.]]

 [[ 69.  40.  36.]
  [ 44.  15.  11.]
  [ 21.   0.   0.]
  ...
  [220. 195. 188.]
  [ 79.  50.  44.]
  [205. 176. 170.]]

 ...

 [[ 14.   0.   0.]
  [ 10.   0.   0.]
  [ 26.  17.  22.]
  ...
  [ 10.   5.   1.]
  [ 44.  18.  21.]
  [ 50.  24.  27.]]

 [[ 18.   0.   4.]
  [  4.   0.   0.]
  [ 27.  15.  19.]
  ...
  [ 13.   1.   5.]
  [ 54.  24.  34.]
  [ 56.  26.  36.]]

 [[ 72.  51.  58.]
  [  4.   0.   0.]
  [ 31.  19.  23.]
  ...
  [  8.   2.   4.]
  [  3.   0.   0.]
  [  3.   0.   0.]]]","['electronic', 'pop', 'rock']"
49,electronic.142.jpeg,"[[[224. 201. 183.]
  [225. 202. 184.]
  [227. 204. 186.]
  ...
  [237. 234. 219.]
  [237. 234. 219.]
  [237. 234. 219.]]

 [[222. 199. 181.]
  [224. 201. 183.]
  [225. 202. 184.]
  ...
  [237. 234. 219.]
  [237. 234. 219.]
  [237. 234. 219.]]

 [[220. 197. 179.]
  [222. 199. 181.]
  [223. 200. 182.]
  ...
  [237. 234. 219.]
  [237. 234. 219.]
  [237. 234. 219.]]

 ...

 [[178. 141. 114.]
  [179. 142. 115.]
  [185. 148. 121.]
  ...
  [240. 241. 235.]
  [243. 244. 238.]
  [243. 244. 238.]]

 [[185. 147. 124.]
  [186. 148. 125.]
  [183. 145. 122.]
  ...
  [241. 242. 236.]
  [242. 238. 229.]
  [244. 240. 231.]]

 [[191. 153. 130.]
  [192. 154. 131.]
  [189. 151. 128.]
  ...
  [241. 242. 236.]
  [242. 238. 229.]
  [244. 240. 231.]]]",['electronic']
50,electronic.143.jpeg,"[[[142. 142. 150.]
  [142. 141. 149.]
  [142. 136. 146.]
  ...
  [ 79.  80.  85.]
  [ 79.  86.  94.]
  [ 83.  90.  98.]]

 [[120. 108. 128.]
  [115. 111. 128.]
  [111. 114. 129.]
  ...
  [ 94.  70.  66.]
  [ 97.  79.  79.]
  [104.  86.  86.]]

 [[114. 143. 138.]
  [103. 125. 122.]
  [100. 114. 114.]
  ...
  [169.  51.  37.]
  [163.  51.  39.]
  [168.  56.  44.]]

 ...

 [[125.  86.  79.]
  [ 71.  47.  47.]
  [178.  21.  38.]
  ...
  [216.  39.  31.]
  [210.  38.  28.]
  [210.  38.  28.]]

 [[117.  83.  82.]
  [ 62.  44.  44.]
  [178.  28.  37.]
  ...
  [210.  37.  33.]
  [210.  38.  28.]
  [210.  38.  28.]]

 [[117.  83.  82.]
  [ 62.  44.  44.]
  [178.  28.  37.]
  ...
  [210.  37.  33.]
  [210.  38.  28.]
  [210.  38.  28.]]]","['electronic', 'rock']"
51,electronic.144.jpeg,"[[[ 18.  12.  14.]
  [ 16.  10.  12.]
  [ 14.   8.  10.]
  ...
  [ 23.  17.  19.]
  [ 26.  21.  17.]
  [ 24.  19.  15.]]

 [[ 22.  16.  18.]
  [ 20.  14.  16.]
  [ 19.  13.  15.]
  ...
  [ 28.  22.  24.]
  [ 26.  21.  17.]
  [ 26.  21.  17.]]

 [[ 20.  14.  16.]
  [ 19.  13.  15.]
  [ 17.  11.  13.]
  ...
  [ 26.  20.  22.]
  [ 21.  16.  12.]
  [ 22.  17.  13.]]

 ...

 [[ 69.  62.  70.]
  [ 66.  59.  67.]
  [ 68.  61.  69.]
  ...
  [ 80.  73.  81.]
  [ 66.  60.  62.]
  [ 75.  69.  71.]]

 [[ 73.  65.  78.]
  [ 81.  73.  86.]
  [ 85.  77.  90.]
  ...
  [120. 113. 121.]
  [114. 113. 119.]
  [114. 113. 119.]]

 [[ 95.  87. 100.]
  [103.  95. 108.]
  [108. 100. 113.]
  ...
  [119. 112. 120.]
  [115. 114. 120.]
  [115. 114. 120.]]]","['electronic', 'rock']"
